# device: DP-ELBOW
# CPR=2500, quadrature x4 -> 10000 counts per revolution
# sample rate: 500 Hz, samples: 50000
# battery at download: 3.78 V
# quadrature errors: 0, index errors: 0
# index verification: PASSED
t,counts,deg
41.8860,-75155,-2705.580
41.8880,-75155,-2705.580
41.8900,-75154,-2705.544
41.8920,-75154,-2705.544
41.8940,-75154,-2705.544
41.8960,-75153,-2705.508
41.8980,-75153,-2705.508
41.9000,-75152,-2705.472
41.9020,-75152,-2705.472
41.9040,-75152,-2705.472
41.9060,-75151,-2705.436
41.9080,-75151,-2705.436
41.9100,-75151,-2705.436
41.9120,-75151,-2705.436
41.9140,-75150,-2705.400
41.9160,-75150,-2705.400
41.9180,-75150,-2705.400
41.9200,-75150,-2705.400
41.9220,-75149,-2705.364
41.9240,-75149,-2705.364
41.9260,-75149,-2705.364
41.9280,-75149,-2705.364
41.9300,-75149,-2705.364
41.9320,-75149,-2705.364
41.9340,-75148,-2705.328
41.9360,-75148,-2705.328
41.9380,-75148,-2705.328
41.9400,-75148,-2705.328
41.9420,-75148,-2705.328
41.9440,-75148,-2705.328
41.9460,-75148,-2705.328
41.9480,-75148,-2705.328
41.9500,-75148,-2705.328
41.9520,-75148,-2705.328
41.9540,-75148,-2705.328
41.9560,-75148,-2705.328
41.9580,-75149,-2705.364
41.9600,-75149,-2705.364
41.9620,-75149,-2705.364
41.9640,-75149,-2705.364
41.9660,-75149,-2705.364
41.9680,-75149,-2705.364
41.9700,-75150,-2705.400
41.9720,-75150,-2705.400
41.9740,-75150,-2705.400
41.9760,-75151,-2705.436
41.9780,-75151,-2705.436
41.9800,-75151,-2705.436
41.9820,-75152,-2705.472
41.9840,-75152,-2705.472
41.9860,-75152,-2705.472
41.9880,-75153,-2705.508
41.9900,-75153,-2705.508
41.9920,-75154,-2705.544
41.9940,-75154,-2705.544
41.9960,-75155,-2705.580
41.9980,-75155,-2705.580
42.0000,-75156,-2705.616
42.0020,-75157,-2705.652
42.0040,-75157,-2705.652
42.0060,-75158,-2705.688
42.0080,-75158,-2705.688
42.0100,-75159,-2705.724
42.0120,-75160,-2705.760
42.0140,-75160,-2705.760
42.0160,-75161,-2705.796
42.0180,-75162,-2705.832
42.0200,-75163,-2705.868
42.0220,-75163,-2705.868
42.0240,-75164,-2705.904
42.0260,-75165,-2705.940
42.0280,-75166,-2705.976
42.0300,-75167,-2706.012
42.0320,-75168,-2706.048
42.0340,-75168,-2706.048
42.0360,-75169,-2706.084
42.0380,-75170,-2706.120
42.0400,-75171,-2706.156
42.0420,-75172,-2706.192
42.0440,-75173,-2706.228
42.0460,-75174,-2706.264
42.0480,-75175,-2706.300
42.0500,-75176,-2706.336
42.0520,-75177,-2706.372
42.0540,-75178,-2706.408
42.0560,-75180,-2706.480
42.0580,-75181,-2706.516
42.0600,-75182,-2706.552
42.0620,-75183,-2706.588
42.0640,-75184,-2706.624
42.0660,-75185,-2706.660
42.0680,-75186,-2706.696
42.0700,-75188,-2706.768
42.0720,-75189,-2706.804
42.0740,-75190,-2706.840
42.0760,-75191,-2706.876
42.0780,-75193,-2706.948
42.0800,-75194,-2706.984
42.0820,-75195,-2707.020
42.0840,-75196,-2707.056
42.0860,-75198,-2707.128
42.0880,-75199,-2707.164
42.0900,-75200,-2707.200
42.0920,-75202,-2707.272
42.0940,-75203,-2707.308
42.0960,-75204,-2707.344
42.0980,-75206,-2707.416
42.1000,-75207,-2707.452
42.1020,-75209,-2707.524
42.1040,-75210,-2707.560
42.1060,-75211,-2707.596
42.1080,-75213,-2707.668
42.1100,-75214,-2707.704
42.1120,-75216,-2707.776
42.1140,-75217,-2707.812
42.1160,-75219,-2707.884
42.1180,-75220,-2707.920
42.1200,-75222,-2707.992
42.1220,-75223,-2708.028
42.1240,-75225,-2708.100
42.1260,-75226,-2708.136
42.1280,-75228,-2708.208
42.1300,-75229,-2708.244
42.1320,-75231,-2708.316
42.1340,-75232,-2708.352
42.1360,-75234,-2708.424
42.1380,-75235,-2708.460
42.1400,-75237,-2708.532
42.1420,-75238,-2708.568
42.1440,-75240,-2708.640
42.1460,-75241,-2708.676
42.1480,-75243,-2708.748
42.1500,-75244,-2708.784
42.1520,-75246,-2708.856
42.1540,-75247,-2708.892
42.1560,-75249,-2708.964
42.1580,-75250,-2709.000
42.1600,-75252,-2709.072
42.1620,-75253,-2709.108
42.1640,-75255,-2709.180
42.1660,-75256,-2709.216
42.1680,-75258,-2709.288
42.1700,-75259,-2709.324
42.1720,-75261,-2709.396
42.1740,-75262,-2709.432
42.1760,-75263,-2709.468
42.1780,-75265,-2709.540
42.1800,-75266,-2709.576
42.1820,-75268,-2709.648
42.1840,-75269,-2709.684
42.1860,-75271,-2709.756
42.1880,-75272,-2709.792
42.1900,-75273,-2709.828
42.1920,-75275,-2709.900
42.1940,-75276,-2709.936
42.1960,-75278,-2710.008
42.1980,-75279,-2710.044
42.2000,-75280,-2710.080
42.2020,-75282,-2710.152
42.2040,-75283,-2710.188
42.2060,-75284,-2710.224
42.2080,-75286,-2710.296
42.2100,-75287,-2710.332
42.2120,-75288,-2710.368
42.2140,-75289,-2710.404
42.2160,-75291,-2710.476
42.2180,-75292,-2710.512
42.2200,-75293,-2710.548
42.2220,-75294,-2710.584
42.2240,-75295,-2710.620
42.2260,-75297,-2710.692
42.2280,-75298,-2710.728
42.2300,-75299,-2710.764
42.2320,-75300,-2710.800
42.2340,-75301,-2710.836
42.2360,-75302,-2710.872
42.2380,-75303,-2710.908
42.2400,-75304,-2710.944
42.2420,-75305,-2710.980
42.2440,-75306,-2711.016
42.2460,-75307,-2711.052
42.2480,-75308,-2711.088
42.2500,-75309,-2711.124
42.2520,-75310,-2711.160
42.2540,-75311,-2711.196
42.2560,-75312,-2711.232
42.2580,-75313,-2711.268
42.2600,-75314,-2711.304
42.2620,-75315,-2711.340
42.2640,-75316,-2711.376
42.2660,-75317,-2711.412
42.2680,-75317,-2711.412
42.2700,-75318,-2711.448
42.2720,-75319,-2711.484
42.2740,-75320,-2711.520
42.2760,-75321,-2711.556
42.2780,-75321,-2711.556
42.2800,-75322,-2711.592
42.2820,-75323,-2711.628
42.2840,-75323,-2711.628
42.2860,-75324,-2711.664
42.2880,-75325,-2711.700
42.2900,-75325,-2711.700
42.2920,-75326,-2711.736
42.2940,-75326,-2711.736
42.2960,-75327,-2711.772
42.2980,-75327,-2711.772
42.3000,-75328,-2711.808
42.3020,-75328,-2711.808
42.3040,-75329,-2711.844
42.3060,-75329,-2711.844
42.3080,-75330,-2711.880
42.3100,-75330,-2711.880
42.3120,-75331,-2711.916
42.3140,-75331,-2711.916
42.3160,-75331,-2711.916
42.3180,-75332,-2711.952
42.3200,-75332,-2711.952
42.3220,-75332,-2711.952
42.3240,-75333,-2711.988
42.3260,-75333,-2711.988
42.3280,-75333,-2711.988
42.3300,-75333,-2711.988
42.3320,-75334,-2712.024
42.3340,-75334,-2712.024
42.3360,-75334,-2712.024
42.3380,-75334,-2712.024
42.3400,-75334,-2712.024
42.3420,-75335,-2712.060
42.3440,-75335,-2712.060
42.3460,-75335,-2712.060
42.3480,-75335,-2712.060
42.3500,-75335,-2712.060
42.3520,-75335,-2712.060
42.3540,-75335,-2712.060
42.3560,-75335,-2712.060
42.3580,-75335,-2712.060
42.3600,-75335,-2712.060
42.3620,-75335,-2712.060
42.3640,-75335,-2712.060
42.3660,-75335,-2712.060
42.3680,-75335,-2712.060
42.3700,-75335,-2712.060
42.3720,-75335,-2712.060
42.3740,-75335,-2712.060
42.3760,-75335,-2712.060
42.3780,-75335,-2712.060
42.3800,-75335,-2712.060
42.3820,-75335,-2712.060
42.3840,-75335,-2712.060
42.3860,-75334,-2712.024
42.3880,-75334,-2712.024
42.3900,-75334,-2712.024
42.3920,-75334,-2712.024
42.3940,-75334,-2712.024
42.3960,-75334,-2712.024
42.3980,-75333,-2711.988
42.4000,-75333,-2711.988
42.4020,-75333,-2711.988
42.4040,-75333,-2711.988
42.4060,-75333,-2711.988
42.4080,-75332,-2711.952
42.4100,-75332,-2711.952
42.4120,-75332,-2711.952
42.4140,-75332,-2711.952
42.4160,-75332,-2711.952
42.4180,-75331,-2711.916
42.4200,-75331,-2711.916
42.4220,-75331,-2711.916
42.4240,-75331,-2711.916
42.4260,-75330,-2711.880
42.4280,-75330,-2711.880
42.4300,-75330,-2711.880
42.4320,-75330,-2711.880
42.4340,-75329,-2711.844
42.4360,-75329,-2711.844
42.4380,-75329,-2711.844
42.4400,-75328,-2711.808
42.4420,-75328,-2711.808
42.4440,-75328,-2711.808
42.4460,-75328,-2711.808
42.4480,-75327,-2711.772
42.4500,-75327,-2711.772
42.4520,-75327,-2711.772
42.4540,-75327,-2711.772
42.4560,-75326,-2711.736
42.4580,-75326,-2711.736
42.4600,-75326,-2711.736
42.4620,-75326,-2711.736
42.4640,-75325,-2711.700
42.4660,-75325,-2711.700
42.4680,-75325,-2711.700
42.4700,-75325,-2711.700
42.4720,-75324,-2711.664
42.4740,-75324,-2711.664
42.4760,-75324,-2711.664
42.4780,-75324,-2711.664
42.4800,-75323,-2711.628
42.4820,-75323,-2711.628
42.4840,-75323,-2711.628
42.4860,-75323,-2711.628
42.4880,-75323,-2711.628
42.4900,-75322,-2711.592
42.4920,-75322,-2711.592
42.4940,-75322,-2711.592
42.4960,-75322,-2711.592
42.4980,-75322,-2711.592
42.5000,-75321,-2711.556
42.5020,-75321,-2711.556
42.5040,-75321,-2711.556
42.5060,-75321,-2711.556
42.5080,-75321,-2711.556
42.5100,-75321,-2711.556
42.5120,-75321,-2711.556
42.5140,-75320,-2711.520
42.5160,-75320,-2711.520
42.5180,-75320,-2711.520
42.5200,-75320,-2711.520
42.5220,-75320,-2711.520
42.5240,-75320,-2711.520
42.5260,-75320,-2711.520
42.5280,-75320,-2711.520
42.5300,-75320,-2711.520
42.5320,-75320,-2711.520
42.5340,-75319,-2711.484
42.5360,-75319,-2711.484
42.5380,-75319,-2711.484
42.5400,-75319,-2711.484
42.5420,-75319,-2711.484
42.5440,-75319,-2711.484
42.5460,-75319,-2711.484
42.5480,-75319,-2711.484
42.5500,-75319,-2711.484
42.5520,-75319,-2711.484
42.5540,-75319,-2711.484
42.5560,-75319,-2711.484
42.5580,-75319,-2711.484
42.5600,-75319,-2711.484
42.5620,-75319,-2711.484
42.5640,-75319,-2711.484
42.5660,-75319,-2711.484
42.5680,-75319,-2711.484
42.5700,-75319,-2711.484
42.5720,-75319,-2711.484
42.5740,-75319,-2711.484
42.5760,-75319,-2711.484
42.5780,-75319,-2711.484
42.5800,-75319,-2711.484
42.5820,-75319,-2711.484
42.5840,-75319,-2711.484
42.5860,-75319,-2711.484
42.5880,-75320,-2711.520
42.5900,-75320,-2711.520
42.5920,-75320,-2711.520
42.5940,-75320,-2711.520
42.5960,-75320,-2711.520
42.5980,-75320,-2711.520
42.6000,-75320,-2711.520
42.6020,-75320,-2711.520
42.6040,-75320,-2711.520
42.6060,-75320,-2711.520
42.6080,-75320,-2711.520
42.6100,-75320,-2711.520
42.6120,-75320,-2711.520
42.6140,-75320,-2711.520
42.6160,-75321,-2711.556
42.6180,-75321,-2711.556
42.6200,-75321,-2711.556
42.6220,-75321,-2711.556
42.6240,-75321,-2711.556
42.6260,-75321,-2711.556
42.6280,-75321,-2711.556
42.6300,-75321,-2711.556
42.6320,-75321,-2711.556
42.6340,-75321,-2711.556
42.6360,-75321,-2711.556
42.6380,-75321,-2711.556
42.6400,-75321,-2711.556
42.6420,-75321,-2711.556
42.6440,-75321,-2711.556
42.6460,-75321,-2711.556
42.6480,-75321,-2711.556
42.6500,-75321,-2711.556
42.6520,-75321,-2711.556
42.6540,-75321,-2711.556
42.6560,-75321,-2711.556
42.6580,-75321,-2711.556
42.6600,-75321,-2711.556
42.6620,-75321,-2711.556
42.6640,-75321,-2711.556
42.6660,-75321,-2711.556
42.6680,-75321,-2711.556
42.6700,-75321,-2711.556
42.6720,-75321,-2711.556
42.6740,-75321,-2711.556
42.6760,-75321,-2711.556
42.6780,-75321,-2711.556
42.6800,-75321,-2711.556
42.6820,-75321,-2711.556
42.6840,-75321,-2711.556
42.6860,-75320,-2711.520
42.6880,-75320,-2711.520
42.6900,-75320,-2711.520
42.6920,-75320,-2711.520
42.6940,-75320,-2711.520
42.6960,-75320,-2711.520
42.6980,-75319,-2711.484
42.7000,-75319,-2711.484
42.7020,-75319,-2711.484
42.7040,-75319,-2711.484
42.7060,-75318,-2711.448
42.7080,-75318,-2711.448
42.7100,-75318,-2711.448
42.7120,-75318,-2711.448
42.7140,-75317,-2711.412
42.7160,-75317,-2711.412
42.7180,-75317,-2711.412
42.7200,-75316,-2711.376
42.7220,-75316,-2711.376
42.7240,-75316,-2711.376
42.7260,-75315,-2711.340
42.7280,-75315,-2711.340
42.7300,-75315,-2711.340
42.7320,-75314,-2711.304
42.7340,-75314,-2711.304
42.7360,-75313,-2711.268
42.7380,-75313,-2711.268
42.7400,-75312,-2711.232
42.7420,-75312,-2711.232
42.7440,-75311,-2711.196
42.7460,-75311,-2711.196
42.7480,-75310,-2711.160
42.7500,-75310,-2711.160
42.7520,-75309,-2711.124
42.7540,-75309,-2711.124
42.7560,-75308,-2711.088
42.7580,-75307,-2711.052
42.7600,-75307,-2711.052
42.7620,-75306,-2711.016
42.7640,-75306,-2711.016
42.7660,-75305,-2710.980
42.7680,-75304,-2710.944
42.7700,-75303,-2710.908
42.7720,-75303,-2710.908
42.7740,-75302,-2710.872
42.7760,-75301,-2710.836
42.7780,-75301,-2710.836
42.7800,-75300,-2710.800
42.7820,-75299,-2710.764
42.7840,-75298,-2710.728
42.7860,-75297,-2710.692
42.7880,-75296,-2710.656
42.7900,-75296,-2710.656
42.7920,-75295,-2710.620
42.7940,-75294,-2710.584
42.7960,-75293,-2710.548
42.7980,-75292,-2710.512
42.8000,-75291,-2710.476
42.8020,-75290,-2710.440
42.8040,-75289,-2710.404
42.8060,-75288,-2710.368
42.8080,-75287,-2710.332
42.8100,-75286,-2710.296
42.8120,-75285,-2710.260
42.8140,-75284,-2710.224
42.8160,-75283,-2710.188
42.8180,-75282,-2710.152
42.8200,-75281,-2710.116
42.8220,-75280,-2710.080
42.8240,-75279,-2710.044
42.8260,-75278,-2710.008
42.8280,-75276,-2709.936
42.8300,-75275,-2709.900
42.8320,-75274,-2709.864
42.8340,-75273,-2709.828
42.8360,-75272,-2709.792
42.8380,-75270,-2709.720
42.8400,-75269,-2709.684
42.8420,-75268,-2709.648
42.8440,-75267,-2709.612
42.8460,-75266,-2709.576
42.8480,-75264,-2709.504
42.8500,-75263,-2709.468
42.8520,-75262,-2709.432
42.8540,-75260,-2709.360
42.8560,-75259,-2709.324
42.8580,-75258,-2709.288
42.8600,-75257,-2709.252
42.8620,-75255,-2709.180
42.8640,-75254,-2709.144
42.8660,-75253,-2709.108
42.8680,-75251,-2709.036
42.8700,-75250,-2709.000
42.8720,-75249,-2708.964
42.8740,-75247,-2708.892
42.8760,-75246,-2708.856
42.8780,-75244,-2708.784
42.8800,-75243,-2708.748
42.8820,-75242,-2708.712
42.8840,-75240,-2708.640
42.8860,-75239,-2708.604
42.8880,-75237,-2708.532
42.8900,-75236,-2708.496
42.8920,-75235,-2708.460
42.8940,-75233,-2708.388
42.8960,-75232,-2708.352
42.8980,-75230,-2708.280
42.9000,-75229,-2708.244
42.9020,-75228,-2708.208
42.9040,-75226,-2708.136
42.9060,-75225,-2708.100
42.9080,-75223,-2708.028
42.9100,-75222,-2707.992
42.9120,-75221,-2707.956
42.9140,-75219,-2707.884
42.9160,-75218,-2707.848
42.9180,-75217,-2707.812
42.9200,-75215,-2707.740
42.9220,-75214,-2707.704
42.9240,-75212,-2707.632
42.9260,-75211,-2707.596
42.9280,-75210,-2707.560
42.9300,-75208,-2707.488
42.9320,-75207,-2707.452
42.9340,-75206,-2707.416
42.9360,-75204,-2707.344
42.9380,-75203,-2707.308
42.9400,-75202,-2707.272
42.9420,-75200,-2707.200
42.9440,-75199,-2707.164
42.9460,-75198,-2707.128
42.9480,-75196,-2707.056
42.9500,-75195,-2707.020
42.9520,-75194,-2706.984
42.9540,-75192,-2706.912
42.9560,-75191,-2706.876
42.9580,-75190,-2706.840
42.9600,-75189,-2706.804
42.9620,-75187,-2706.732
42.9640,-75186,-2706.696
42.9660,-75185,-2706.660
42.9680,-75184,-2706.624
42.9700,-75183,-2706.588
42.9720,-75181,-2706.516
42.9740,-75180,-2706.480
42.9760,-75179,-2706.444
42.9780,-75178,-2706.408
42.9800,-75177,-2706.372
42.9820,-75176,-2706.336
42.9840,-75175,-2706.300
42.9860,-75174,-2706.264
42.9880,-75173,-2706.228
42.9900,-75172,-2706.192
42.9920,-75171,-2706.156
42.9940,-75170,-2706.120
42.9960,-75169,-2706.084
42.9980,-75168,-2706.048
43.0000,-75167,-2706.012
43.0020,-75166,-2705.976
43.0040,-75165,-2705.940
43.0060,-75164,-2705.904
43.0080,-75163,-2705.868
43.0100,-75162,-2705.832
43.0120,-75161,-2705.796
43.0140,-75160,-2705.760
43.0160,-75160,-2705.760
43.0180,-75159,-2705.724
43.0200,-75158,-2705.688
43.0220,-75157,-2705.652
43.0240,-75156,-2705.616
43.0260,-75156,-2705.616
43.0280,-75155,-2705.580
43.0300,-75154,-2705.544
43.0320,-75154,-2705.544
43.0340,-75153,-2705.508
43.0360,-75152,-2705.472
43.0380,-75152,-2705.472
43.0400,-75151,-2705.436
43.0420,-75151,-2705.436
43.0440,-75150,-2705.400
43.0460,-75149,-2705.364
43.0480,-75149,-2705.364
43.0500,-75148,-2705.328
43.0520,-75148,-2705.328
43.0540,-75148,-2705.328
43.0560,-75147,-2705.292
43.0580,-75147,-2705.292
43.0600,-75146,-2705.256
43.0620,-75146,-2705.256
43.0640,-75146,-2705.256
43.0660,-75145,-2705.220
43.0680,-75145,-2705.220
43.0700,-75145,-2705.220
43.0720,-75144,-2705.184
43.0740,-75144,-2705.184
43.0760,-75144,-2705.184
43.0780,-75144,-2705.184
43.0800,-75143,-2705.148
43.0820,-75143,-2705.148
43.0840,-75143,-2705.148
43.0860,-75143,-2705.148
43.0880,-75143,-2705.148
43.0900,-75143,-2705.148
43.0920,-75143,-2705.148
43.0940,-75143,-2705.148
43.0960,-75143,-2705.148
43.0980,-75143,-2705.148
43.1000,-75143,-2705.148
43.1020,-75143,-2705.148
43.1040,-75143,-2705.148
43.1060,-75143,-2705.148
43.1080,-75143,-2705.148
43.1100,-75143,-2705.148
43.1120,-75143,-2705.148
43.1140,-75143,-2705.148
43.1160,-75143,-2705.148
43.1180,-75144,-2705.184
43.1200,-75144,-2705.184
43.1220,-75144,-2705.184
43.1240,-75144,-2705.184
43.1260,-75144,-2705.184
43.1280,-75145,-2705.220
43.1300,-75145,-2705.220
43.1320,-75145,-2705.220
43.1340,-75146,-2705.256
43.1360,-75146,-2705.256
43.1380,-75146,-2705.256
43.1400,-75147,-2705.292
43.1420,-75147,-2705.292
43.1440,-75147,-2705.292
43.1460,-75148,-2705.328
43.1480,-75148,-2705.328
43.1500,-75149,-2705.364
43.1520,-75149,-2705.364
43.1540,-75149,-2705.364
43.1560,-75150,-2705.400
43.1580,-75150,-2705.400
43.1600,-75151,-2705.436
43.1620,-75151,-2705.436
43.1640,-75152,-2705.472
43.1660,-75152,-2705.472
43.1680,-75153,-2705.508
43.1700,-75153,-2705.508
43.1720,-75154,-2705.544
43.1740,-75155,-2705.580
43.1760,-75155,-2705.580
43.1780,-75156,-2705.616
43.1800,-75156,-2705.616
43.1820,-75157,-2705.652
43.1840,-75157,-2705.652
43.1860,-75158,-2705.688
43.1880,-75159,-2705.724
43.1900,-75159,-2705.724
43.1920,-75160,-2705.760
43.1940,-75161,-2705.796
43.1960,-75161,-2705.796
43.1980,-75162,-2705.832
43.2000,-75163,-2705.868
43.2020,-75163,-2705.868
43.2040,-75164,-2705.904
43.2060,-75165,-2705.940
43.2080,-75165,-2705.940
43.2100,-75166,-2705.976
43.2120,-75167,-2706.012
43.2140,-75167,-2706.012
43.2160,-75168,-2706.048
43.2180,-75169,-2706.084
43.2200,-75170,-2706.120
43.2220,-75170,-2706.120
43.2240,-75171,-2706.156
43.2260,-75172,-2706.192
43.2280,-75173,-2706.228
43.2300,-75173,-2706.228
43.2320,-75174,-2706.264
43.2340,-75175,-2706.300
43.2360,-75175,-2706.300
43.2380,-75176,-2706.336
43.2400,-75177,-2706.372
43.2420,-75178,-2706.408
43.2440,-75178,-2706.408
43.2460,-75179,-2706.444
43.2480,-75180,-2706.480
43.2500,-75181,-2706.516
43.2520,-75181,-2706.516
43.2540,-75182,-2706.552
43.2560,-75183,-2706.588
43.2580,-75184,-2706.624
43.2600,-75184,-2706.624
43.2620,-75185,-2706.660
43.2640,-75186,-2706.696
43.2660,-75187,-2706.732
43.2680,-75187,-2706.732
43.2700,-75188,-2706.768
43.2720,-75189,-2706.804
43.2740,-75190,-2706.840
43.2760,-75190,-2706.840
43.2780,-75191,-2706.876
43.2800,-75192,-2706.912
43.2820,-75193,-2706.948
43.2840,-75193,-2706.948
43.2860,-75194,-2706.984
43.2880,-75195,-2707.020
43.2900,-75196,-2707.056
43.2920,-75196,-2707.056
43.2940,-75197,-2707.092
43.2960,-75198,-2707.128
43.2980,-75198,-2707.128
43.3000,-75199,-2707.164
43.3020,-75200,-2707.200
43.3040,-75201,-2707.236
43.3060,-75201,-2707.236
43.3080,-75202,-2707.272
43.3100,-75203,-2707.308
43.3120,-75203,-2707.308
43.3140,-75204,-2707.344
43.3160,-75205,-2707.380
43.3180,-75205,-2707.380
43.3200,-75206,-2707.416
43.3220,-75207,-2707.452
43.3240,-75207,-2707.452
43.3260,-75208,-2707.488
43.3280,-75209,-2707.524
43.3300,-75209,-2707.524
43.3320,-75210,-2707.560
43.3340,-75211,-2707.596
43.3360,-75211,-2707.596
43.3380,-75212,-2707.632
43.3400,-75212,-2707.632
43.3420,-75213,-2707.668
43.3440,-75214,-2707.704
43.3460,-75214,-2707.704
43.3480,-75215,-2707.740
43.3500,-75215,-2707.740
43.3520,-75216,-2707.776
43.3540,-75216,-2707.776
43.3560,-75217,-2707.812
43.3580,-75218,-2707.848
43.3600,-75218,-2707.848
43.3620,-75219,-2707.884
43.3640,-75219,-2707.884
43.3660,-75220,-2707.920
43.3680,-75220,-2707.920
43.3700,-75221,-2707.956
43.3720,-75221,-2707.956
43.3740,-75222,-2707.992
43.3760,-75222,-2707.992
43.3780,-75223,-2708.028
43.3800,-75223,-2708.028
43.3820,-75224,-2708.064
43.3840,-75224,-2708.064
43.3860,-75225,-2708.100
43.3880,-75225,-2708.100
43.3900,-75226,-2708.136
43.3920,-75226,-2708.136
43.3940,-75227,-2708.172
43.3960,-75227,-2708.172
43.3980,-75228,-2708.208
43.4000,-75228,-2708.208
43.4020,-75229,-2708.244
43.4040,-75229,-2708.244
43.4060,-75230,-2708.280
43.4080,-75230,-2708.280
43.4100,-75230,-2708.280
43.4120,-75231,-2708.316
43.4140,-75231,-2708.316
43.4160,-75232,-2708.352
43.4180,-75232,-2708.352
43.4200,-75233,-2708.388
43.4220,-75233,-2708.388
43.4240,-75233,-2708.388
43.4260,-75234,-2708.424
43.4280,-75234,-2708.424
43.4300,-75235,-2708.460
43.4320,-75235,-2708.460
43.4340,-75235,-2708.460
43.4360,-75236,-2708.496
43.4380,-75236,-2708.496
43.4400,-75237,-2708.532
43.4420,-75237,-2708.532
43.4440,-75238,-2708.568
43.4460,-75238,-2708.568
43.4480,-75238,-2708.568
43.4500,-75239,-2708.604
43.4520,-75239,-2708.604
43.4540,-75240,-2708.640
43.4560,-75240,-2708.640
43.4580,-75240,-2708.640
43.4600,-75241,-2708.676
43.4620,-75241,-2708.676
43.4640,-75242,-2708.712
43.4660,-75242,-2708.712
43.4680,-75242,-2708.712
43.4700,-75243,-2708.748
43.4720,-75243,-2708.748
43.4740,-75244,-2708.784
43.4760,-75244,-2708.784
43.4780,-75244,-2708.784
43.4800,-75245,-2708.820
43.4820,-75245,-2708.820
43.4840,-75246,-2708.856
43.4860,-75246,-2708.856
43.4880,-75247,-2708.892
43.4900,-75247,-2708.892
43.4920,-75247,-2708.892
43.4940,-75248,-2708.928
43.4960,-75248,-2708.928
43.4980,-75249,-2708.964
43.5000,-75249,-2708.964
43.5020,-75250,-2709.000
43.5040,-75250,-2709.000
43.5060,-75251,-2709.036
43.5080,-75251,-2709.036
43.5100,-75252,-2709.072
43.5120,-75252,-2709.072
43.5140,-75252,-2709.072
43.5160,-75253,-2709.108
43.5180,-75253,-2709.108
43.5200,-75254,-2709.144
43.5220,-75254,-2709.144
43.5240,-75255,-2709.180
43.5260,-75255,-2709.180
43.5280,-75256,-2709.216
43.5300,-75257,-2709.252
43.5320,-75257,-2709.252
43.5340,-75258,-2709.288
43.5360,-75258,-2709.288
43.5380,-75259,-2709.324
43.5400,-75259,-2709.324
43.5420,-75260,-2709.360
43.5440,-75260,-2709.360
43.5460,-75261,-2709.396
43.5480,-75262,-2709.432
43.5500,-75262,-2709.432
43.5520,-75263,-2709.468
43.5540,-75263,-2709.468
43.5560,-75264,-2709.504
43.5580,-75265,-2709.540
43.5600,-75265,-2709.540
43.5620,-75266,-2709.576
43.5640,-75267,-2709.612
43.5660,-75267,-2709.612
43.5680,-75268,-2709.648
43.5700,-75269,-2709.684
43.5720,-75269,-2709.684
43.5740,-75270,-2709.720
43.5760,-75271,-2709.756
43.5780,-75271,-2709.756
43.5800,-75272,-2709.792
43.5820,-75273,-2709.828
43.5840,-75273,-2709.828
43.5860,-75274,-2709.864
43.5880,-75275,-2709.900
43.5900,-75276,-2709.936
43.5920,-75276,-2709.936
43.5940,-75277,-2709.972
43.5960,-75278,-2710.008
43.5980,-75279,-2710.044
43.6000,-75279,-2710.044
43.6020,-75280,-2710.080
43.6040,-75281,-2710.116
43.6060,-75282,-2710.152
43.6080,-75283,-2710.188
43.6100,-75283,-2710.188
43.6120,-75284,-2710.224
43.6140,-75285,-2710.260
43.6160,-75286,-2710.296
43.6180,-75287,-2710.332
43.6200,-75287,-2710.332
43.6220,-75288,-2710.368
43.6240,-75289,-2710.404
43.6260,-75290,-2710.440
43.6280,-75291,-2710.476
43.6300,-75292,-2710.512
43.6320,-75292,-2710.512
